transaction_id,order_id,utr,customer_name,payment_method,gross_amount,expected_settlement,actual_bank_credit,settlement_date,bank_date,status
TXN_RZP_100441,ORD_INV_200441,UTR_HDFC_800441,Rhea Kapoor,NetBanking,30155.56,29443.89,29443.89,2026-03-15 03:45:00,2026-03-16 03:45:00,MATCHED
TXN_RZP_100442,ORD_INV_200442,UNKNOWN,Aditya Joshi,Wallet,30997.75,30266.2,0.0,2026-03-15 04:30:00,,EXCEPTION
TXN_RZP_100443,ORD_INV_200443,UTR_HDFC_800443,Sneha Kulkarni,Debit Card,38319.18,37414.85,37414.85,2026-03-15 05:15:00,2026-03-16 05:15:00,MATCHED
TXN_RZP_100444,ORD_INV_200444,UTR_HDFC_800444,Neha Gupta,Debit Card,26094.53,25478.7,25478.7,2026-03-15 06:00:00,2026-03-16 06:00:00,MATCHED
TXN_RZP_100445,ORD_INV_200445,UTR_HDFC_800445,Nikhil Chopra,NetBanking,10279.55,10036.95,10036.95,2026-03-15 06:45:00,2026-03-16 06:45:00,MATCHED
TXN_RZP_100446,ORD_INV_200446,UTR_HDFC_800446,Nikhil Chopra,NetBanking,19559.46,19097.86,19097.86,2026-03-15 07:30:00,2026-03-16 07:30:00,MATCHED
TXN_RZP_100447,ORD_INV_200447,UTR_HDFC_800447,Karan Singhania,UPI,3768.76,3679.81,3679.81,2026-03-15 08:15:00,2026-03-16 08:15:00,MATCHED
TXN_RZP_100448,ORD_INV_200448,UTR_HDFC_800448,Ananya Rao,NetBanking,30828.12,30100.58,29554.92,2026-03-15 09:00:00,2026-03-16 09:00:00,EXCEPTION
TXN_RZP_100449,ORD_INV_200449,UTR_HDFC_800449,Meera Nambiar,NetBanking,15083.47,14727.5,14727.5,2026-03-15 09:45:00,2026-03-16 09:45:00,MATCHED
TXN_RZP_100450,ORD_INV_200450,UTR_HDFC_800450,Manish Tiwari,NetBanking,10461.99,10215.09,10215.09,2026-03-15 10:30:00,2026-03-16 10:30:00,MATCHED
TXN_RZP_100451,ORD_INV_200451,UTR_HDFC_800451,Neha Gupta,UPI,3009.12,2938.11,2938.11,2026-03-15 11:15:00,2026-03-16 11:15:00,MATCHED
TXN_RZP_100452,ORD_INV_200452,UTR_HDFC_800452,Ananya Rao,NetBanking,25339.69,24741.68,24729.18,2026-03-15 12:00:00,2026-03-16 12:00:00,EXCEPTION
TXN_RZP_100453,ORD_INV_200453,UTR_HDFC_800453,Rhea Kapoor,UPI,9736.95,9507.16,9507.16,2026-03-15 12:45:00,2026-03-16 12:45:00,MATCHED
TXN_RZP_100454,ORD_INV_200454,UTR_HDFC_800454,Aarav Sharma,Credit Card,36740.71,35873.63,35873.63,2026-03-15 13:30:00,2026-03-16 13:30:00,MATCHED
TXN_RZP_100455,ORD_INV_200455,UTR_HDFC_800455,Rhea Kapoor,UPI,18608.94,18169.77,18119.77,2026-03-15 14:15:00,2026-03-16 14:15:00,EXCEPTION
TXN_RZP_100456,ORD_INV_200456,UTR_HDFC_800456,Neha Gupta,Debit Card,31463.21,30720.68,30720.68,2026-03-15 15:00:00,2026-03-16 15:00:00,MATCHED
TXN_RZP_100457,ORD_INV_200457,UTR_HDFC_800457,Rhea Kapoor,Credit Card,5413.92,5286.15,5286.15,2026-03-15 15:45:00,2026-03-16 15:45:00,MATCHED
TXN_RZP_100458,ORD_INV_200458,UTR_HDFC_800458,Rahul Dravid,NetBanking,42843.06,41831.97,41831.97,2026-03-15 16:30:00,2026-03-16 16:30:00,MATCHED
TXN_RZP_100459,ORD_INV_200459,UTR_HDFC_800459,Manish Tiwari,Credit Card,7662.13,7481.31,7481.31,2026-03-15 17:15:00,2026-03-16 17:15:00,MATCHED
TXN_RZP_100460,ORD_INV_200460,UTR_HDFC_800460,Aditya Joshi,Debit Card,9038.1,8824.8,8824.8,2026-03-15 18:00:00,2026-03-16 18:00:00,MATCHED
TXN_RZP_100461,ORD_INV_200461,UTR_HDFC_800461,Priya Patel,UPI,11369.87,11101.54,11101.54,2026-03-15 18:45:00,2026-03-16 18:45:00,MATCHED
TXN_RZP_100462,ORD_INV_200462,UTR_HDFC_800462,Sneha Kulkarni,Debit Card,6083.34,5939.77,5939.77,2026-03-15 19:30:00,2026-03-16 19:30:00,MATCHED
TXN_RZP_100463,ORD_INV_200463,UTR_HDFC_800463,Rhea Kapoor,UPI,3657.57,3571.25,3571.25,2026-03-15 20:15:00,2026-03-16 20:15:00,MATCHED
TXN_RZP_100464,ORD_INV_200464,UTR_HDFC_800464,Siddharth Nair,UPI,7401.28,7226.6,7226.6,2026-03-15 21:00:00,2026-03-16 21:00:00,MATCHED
TXN_RZP_100465,ORD_INV_200465,UTR_HDFC_800465,Vikram Malhotra,NetBanking,959.17,936.54,936.54,2026-03-15 21:45:00,2026-03-16 21:45:00,MATCHED
TXN_RZP_100466,ORD_INV_200466,UTR_HDFC_800466,Neha Gupta,NetBanking,15733.01,15361.71,15361.71,2026-03-15 22:30:00,2026-03-16 22:30:00,MATCHED
TXN_RZP_100467,ORD_INV_200467,UTR_HDFC_800467,Nikhil Chopra,Wallet,12343.59,12052.28,12052.28,2026-03-15 23:15:00,2026-03-16 23:15:00,MATCHED
TXN_RZP_100468,ORD_INV_200468,UTR_HDFC_800468,Pooja Mehta,Wallet,15394.34,15031.03,15031.03,2026-03-16 00:00:00,2026-03-17 00:00:00,MATCHED
TXN_RZP_100469,ORD_INV_200469,UTR_HDFC_800469,Varun Dhawan,Wallet,8771.15,8564.15,8564.15,2026-03-16 00:45:00,2026-03-17 00:45:00,MATCHED
TXN_RZP_100470,ORD_INV_200470,UTR_HDFC_800470,Nikhil Chopra,Credit Card,9830.82,9598.81,9598.81,2026-03-16 01:30:00,2026-03-17 01:30:00,MATCHED
TXN_RZP_100471,ORD_INV_200471,UTR_HDFC_800471,Ishaan Khatter,NetBanking,38626.16,37714.59,18857.3,2026-03-16 02:15:00,2026-03-17 02:15:00,EXCEPTION
TXN_RZP_100472,ORD_INV_200472,UTR_HDFC_800472,Rhea Kapoor,Wallet,10761.47,10507.5,10507.5,2026-03-16 03:00:00,2026-03-17 03:00:00,MATCHED
TXN_RZP_100473,ORD_INV_200473,UTR_HDFC_800473,Sneha Kulkarni,Credit Card,5660.58,5526.99,5526.99,2026-03-16 03:45:00,2026-03-17 03:45:00,MATCHED
TXN_RZP_100474,ORD_INV_200474,UTR_HDFC_800474,Vikram Malhotra,Wallet,25975.49,25362.47,25362.47,2026-03-16 04:30:00,2026-03-17 04:30:00,MATCHED
TXN_RZP_100475,ORD_INV_200475,UTR_HDFC_800475,Vikram Malhotra,UPI,42232.63,41235.94,41236.69,2026-03-16 05:15:00,2026-03-17 05:15:00,EXCEPTION
TXN_RZP_100476,ORD_INV_200476,UTR_HDFC_800476,Manish Tiwari,Credit Card,15687.14,15316.93,15316.93,2026-03-16 06:00:00,2026-03-17 06:00:00,MATCHED
TXN_RZP_100477,ORD_INV_200477,UTR_HDFC_800477,Manish Tiwari,Credit Card,18587.68,18149.01,18149.01,2026-03-16 06:45:00,2026-03-17 06:45:00,MATCHED
TXN_RZP_100478,ORD_INV_200478,UTR_HDFC_800478,Aditya Joshi,Wallet,28643.65,27967.66,27967.66,2026-03-16 07:30:00,2026-03-17 07:30:00,EXCEPTION
TXN_RZP_100479,ORD_INV_200479,UTR_HDFC_800479,Aarav Sharma,Wallet,31756.49,31007.04,31007.04,2026-03-16 08:15:00,2026-03-17 08:15:00,MATCHED
TXN_RZP_100480,ORD_INV_200480,UTR_HDFC_800480,Varun Dhawan,UPI,18956.34,18508.97,18508.97,2026-03-16 09:00:00,2026-03-17 09:00:00,MATCHED
TXN_RZP_100481,ORD_INV_200481,UTR_HDFC_800481,Neha Gupta,UPI,16622.98,16230.68,16230.68,2026-03-16 09:45:00,2026-03-17 09:45:00,MATCHED
TXN_RZP_100482,ORD_INV_200482,UTR_HDFC_800482,Rhea Kapoor,Wallet,14061.08,13729.24,13729.24,2026-03-16 10:30:00,2026-03-17 10:30:00,MATCHED
TXN_RZP_100483,ORD_INV_200483,UTR_HDFC_800483,Ananya Rao,NetBanking,40139.63,39192.34,39192.34,2026-03-16 11:15:00,2026-03-17 11:15:00,MATCHED
TXN_RZP_100484,ORD_INV_200484,UTR_HDFC_800484,Nikhil Chopra,Wallet,41857.75,40869.9,40869.9,2026-03-16 12:00:00,2026-03-17 12:00:00,MATCHED
TXN_RZP_100485,ORD_INV_200485,UTR_HDFC_800485,Siddharth Nair,Credit Card,5456.99,5328.2,5328.2,2026-03-16 12:45:00,2026-03-17 12:45:00,MATCHED
TXN_RZP_100486,ORD_INV_200486,UTR_HDFC_800486,Meera Nambiar,Credit Card,5750.42,5614.71,5614.71,2026-03-16 13:30:00,2026-03-17 13:30:00,MATCHED
TXN_RZP_100487,ORD_INV_200487,UTR_HDFC_800487,Neha Gupta,NetBanking,35306.32,34473.09,34473.09,2026-03-16 14:15:00,2026-03-17 14:15:00,MATCHED
TXN_RZP_100488,ORD_INV_200488,UTR_HDFC_800488,Vikram Malhotra,UPI,32604.54,31835.07,31835.07,2026-03-16 15:00:00,2026-03-17 15:00:00,MATCHED
TXN_RZP_100489,ORD_INV_200489,UTR_HDFC_800489,Aditya Joshi,UPI,23140.87,22594.74,22594.74,2026-03-16 15:45:00,2026-03-17 15:45:00,MATCHED
TXN_RZP_100490,ORD_INV_200490,UTR_HDFC_800490,Aarav Sharma,UPI,29524.43,28827.65,28827.65,2026-03-16 16:30:00,2026-03-17 16:30:00,MATCHED
TXN_RZP_100491,ORD_INV_200491,UTR_HDFC_800491,Manish Tiwari,UPI,3691.94,3604.81,3604.81,2026-03-16 17:15:00,2026-03-17 17:15:00,MATCHED
TXN_RZP_100492,ORD_INV_200492,UTR_HDFC_800492,Sneha Kulkarni,Wallet,36001.83,35152.18,35152.18,2026-03-16 18:00:00,2026-03-17 18:00:00,MATCHED
TXN_RZP_100493,ORD_INV_200493,UTR_HDFC_800493,Deepika Sen,Wallet,32490.38,31723.6,31723.6,2026-03-16 18:45:00,2026-03-17 18:45:00,MATCHED
TXN_RZP_100494,ORD_INV_200494,UTR_HDFC_800494,Pooja Mehta,Debit Card,13931.53,13602.75,13602.75,2026-03-16 19:30:00,2026-03-17 19:30:00,MATCHED
TXN_RZP_100495,ORD_INV_200495,UTR_HDFC_800495,Rahul Dravid,Debit Card,23610.41,23053.2,23053.2,2026-03-16 20:15:00,2026-03-17 20:15:00,MATCHED
TXN_RZP_100496,ORD_INV_200496,UTR_HDFC_800496,Rhea Kapoor,Debit Card,44484.02,43434.2,43434.2,2026-03-16 21:00:00,2026-03-17 21:00:00,MATCHED
TXN_RZP_100497,ORD_INV_200497,UTR_HDFC_800497,Ishaan Khatter,UPI,1756.87,1715.4,1715.4,2026-03-16 21:45:00,2026-03-17 21:45:00,MATCHED
TXN_RZP_100498,ORD_INV_200498,UTR_HDFC_800498,Rhea Kapoor,Credit Card,23437.36,22884.23,22884.23,2026-03-16 22:30:00,2026-03-17 22:30:00,MATCHED
TXN_RZP_100499,ORD_INV_200499,UTR_HDFC_800499,Karan Singhania,Debit Card,11151.24,10888.08,10888.08,2026-03-16 23:15:00,2026-03-17 23:15:00,MATCHED
TXN_RZP_100500,ORD_INV_200500,UTR_HDFC_800500,Aarav Sharma,UPI,29677.04,28976.66,28976.66,2026-03-17 00:00:00,2026-03-18 00:00:00,MATCHED
TXN_RZP_100501,ORD_INV_200501,UTR_HDFC_800501,Tanvi Deshmukh,Credit Card,18960.42,18512.95,18512.95,2026-03-17 00:45:00,2026-03-18 00:45:00,MATCHED
TXN_RZP_100502,ORD_INV_200502,UTR_HDFC_800502,Deepika Sen,UPI,29752.67,29050.51,29050.51,2026-03-17 01:30:00,2026-03-18 01:30:00,MATCHED
TXN_RZP_100503,ORD_INV_200503,UTR_HDFC_800503,Rahul Dravid,UPI,36507.82,35646.23,35646.23,2026-03-17 02:15:00,2026-03-18 02:15:00,MATCHED
TXN_RZP_100504,ORD_INV_200504,UTR_HDFC_800504,Pooja Mehta,UPI,38663.46,37751.0,37751.0,2026-03-17 03:00:00,2026-03-18 03:00:00,MATCHED
TXN_RZP_100505,ORD_INV_200505,UTR_HDFC_800505,Ananya Rao,Wallet,31417.58,30676.13,30676.13,2026-03-17 03:45:00,2026-03-18 03:45:00,MATCHED
TXN_RZP_100506,ORD_INV_200506,UTR_HDFC_800506,Ananya Rao,Wallet,1208.6,1180.08,1180.08,2026-03-17 04:30:00,2026-03-18 04:30:00,MATCHED
TXN_RZP_100507,ORD_INV_200507,UTR_HDFC_800507,Priya Patel,Wallet,18709.84,18268.28,18268.28,2026-03-17 05:15:00,2026-03-18 05:15:00,MATCHED
TXN_RZP_100508,ORD_INV_200508,UTR_HDFC_800508,Rahul Dravid,UPI,11875.87,11595.6,11595.6,2026-03-17 06:00:00,2026-03-18 06:00:00,MATCHED
TXN_RZP_100509,ORD_INV_200509,UTR_HDFC_800509,Pooja Mehta,NetBanking,13440.05,13122.87,13122.87,2026-03-17 06:45:00,2026-03-18 06:45:00,MATCHED
TXN_RZP_100510,ORD_INV_200510,UTR_HDFC_800510,Manish Tiwari,Wallet,15229.58,14870.16,14520.16,2026-03-17 07:30:00,2026-03-18 07:30:00,EXCEPTION
TXN_RZP_100511,ORD_INV_200511,UTR_HDFC_800511,Varun Dhawan,Debit Card,33264.41,32479.37,32479.37,2026-03-17 08:15:00,2026-03-18 08:15:00,MATCHED
TXN_RZP_100512,ORD_INV_200512,UTR_HDFC_800512,Deepika Sen,Wallet,2491.45,2432.65,2432.65,2026-03-17 09:00:00,2026-03-18 09:00:00,MATCHED
TXN_RZP_100513,ORD_INV_200513,UTR_HDFC_800513,Siddharth Nair,NetBanking,35473.54,34636.37,34636.37,2026-03-17 09:45:00,2026-03-18 09:45:00,MATCHED
TXN_RZP_100514,ORD_INV_200514,UTR_HDFC_800514,Aditya Joshi,Credit Card,485.27,473.81,473.81,2026-03-17 10:30:00,2026-03-18 10:30:00,MATCHED
TXN_RZP_100515,ORD_INV_200515,UTR_HDFC_800515,Ishaan Khatter,UPI,7658.81,7478.06,7478.06,2026-03-17 11:15:00,2026-03-18 11:15:00,MATCHED
TXN_RZP_100516,ORD_INV_200516,UTR_HDFC_800516,Siddharth Nair,NetBanking,4778.23,4665.47,4665.47,2026-03-17 12:00:00,2026-03-18 12:00:00,MATCHED
TXN_RZP_100517,ORD_INV_200517,UTR_HDFC_800517,Priya Patel,Credit Card,29855.74,29151.15,29151.15,2026-03-17 12:45:00,2026-03-18 12:45:00,MATCHED
TXN_RZP_100518,ORD_INV_200518,UTR_HDFC_800518,Rahul Dravid,Credit Card,13360.28,13044.97,13044.97,2026-03-17 13:30:00,2026-03-18 13:30:00,MATCHED
TXN_RZP_100519,ORD_INV_200519,UTR_HDFC_800519,Pooja Mehta,Credit Card,2447.69,2389.93,2389.93,2026-03-17 14:15:00,2026-03-18 14:15:00,MATCHED
TXN_RZP_100520,ORD_INV_200520,UTR_HDFC_800520,Aditya Joshi,NetBanking,19188.4,18735.55,18735.55,2026-03-17 15:00:00,2026-03-18 15:00:00,MATCHED
TXN_RZP_100521,ORD_INV_200521,UTR_HDFC_800521,Aditya Joshi,Debit Card,28883.05,28201.41,28201.41,2026-03-17 15:45:00,2026-03-18 15:45:00,MATCHED
TXN_RZP_100522,ORD_INV_200522,UTR_HDFC_800522,Rhea Kapoor,Debit Card,43506.02,42479.28,0.0,2026-03-17 16:30:00,,EXCEPTION
TXN_RZP_100523,ORD_INV_200523,UTR_HDFC_800523,Nikhil Chopra,Credit Card,12561.2,12264.76,12264.76,2026-03-17 17:15:00,2026-03-18 17:15:00,MATCHED
TXN_RZP_100524,ORD_INV_200524,UTR_HDFC_800524,Manish Tiwari,NetBanking,2007.14,1959.77,1959.77,2026-03-17 18:00:00,2026-03-18 18:00:00,MATCHED
TXN_RZP_100525,ORD_INV_200525,UTR_HDFC_800525,Neha Gupta,NetBanking,5398.66,5271.26,5271.26,2026-03-17 18:45:00,2026-03-18 18:45:00,MATCHED
TXN_RZP_100526,ORD_INV_200526,UTR_HDFC_800526,Pooja Mehta,Debit Card,12950.24,12644.62,12644.62,2026-03-17 19:30:00,2026-03-18 19:30:00,MATCHED
TXN_RZP_100527,ORD_INV_200527,UTR_HDFC_800527,Tanvi Deshmukh,NetBanking,4212.48,4113.06,4113.06,2026-03-17 20:15:00,2026-03-18 20:15:00,MATCHED
TXN_RZP_100528,ORD_INV_200528,UTR_HDFC_800528,Priya Patel,Credit Card,15775.99,15403.68,15403.68,2026-03-17 21:00:00,2026-03-18 21:00:00,MATCHED
TXN_RZP_100529,ORD_INV_200529,UTR_HDFC_800529,Priya Patel,Wallet,36015.72,35165.75,35165.75,2026-03-17 21:45:00,2026-03-18 21:45:00,MATCHED
TXN_RZP_100530,ORD_INV_200530,UTR_HDFC_800530,Meera Nambiar,Wallet,41773.6,40787.75,40787.75,2026-03-17 22:30:00,2026-03-18 22:30:00,MATCHED
TXN_RZP_100531,ORD_INV_200531,UTR_HDFC_800531,Neha Gupta,Debit Card,18494.19,18057.73,18057.73,2026-03-17 23:15:00,2026-03-18 23:15:00,MATCHED
TXN_RZP_100532,ORD_INV_200532,UTR_HDFC_800532,Ananya Rao,NetBanking,8644.84,8440.82,8440.82,2026-03-18 00:00:00,2026-03-19 00:00:00,MATCHED
TXN_RZP_100533,ORD_INV_200533,UTR_HDFC_800533,Neha Gupta,NetBanking,20775.12,20284.83,20284.83,2026-03-18 00:45:00,2026-03-19 00:45:00,MATCHED
TXN_RZP_100534,ORD_INV_200534,UTR_HDFC_800534,Aarav Sharma,Credit Card,15160.43,14802.64,14802.64,2026-03-18 01:30:00,2026-03-19 01:30:00,MATCHED
TXN_RZP_100535,ORD_INV_200535,UTR_HDFC_800535,Siddharth Nair,Wallet,17425.36,17014.12,17014.12,2026-03-18 02:15:00,2026-03-19 02:15:00,MATCHED
TXN_RZP_100536,ORD_INV_200536,UTR_HDFC_800536,Nikhil Chopra,Wallet,42739.7,41731.05,41731.05,2026-03-18 03:00:00,2026-03-19 03:00:00,MATCHED
TXN_RZP_100537,ORD_INV_200537,UTR_HDFC_800537,Varun Dhawan,Wallet,23503.29,22948.61,22948.61,2026-03-18 03:45:00,2026-03-19 03:45:00,MATCHED
TXN_RZP_100538,ORD_INV_200538,UTR_HDFC_800538,Siddharth Nair,UPI,31465.5,30722.91,30722.91,2026-03-18 04:30:00,2026-03-19 04:30:00,MATCHED
TXN_RZP_100539,ORD_INV_200539,UTR_HDFC_800539,Aditya Joshi,UPI,25376.35,24777.46,24777.46,2026-03-18 05:15:00,2026-03-19 05:15:00,MATCHED
TXN_RZP_100540,ORD_INV_200540,UTR_HDFC_800540,Varun Dhawan,Wallet,20716.97,20228.05,20228.05,2026-03-18 06:00:00,2026-03-19 06:00:00,MATCHED
TXN_RZP_100541,ORD_INV_200541,UTR_HDFC_800541,Nikhil Chopra,UPI,14866.86,14516.0,14516.0,2026-03-18 06:45:00,2026-03-19 06:45:00,MATCHED
TXN_RZP_100542,ORD_INV_200542,UTR_HDFC_800542,Rahul Dravid,Credit Card,25099.79,24507.43,24507.43,2026-03-18 07:30:00,2026-03-19 07:30:00,MATCHED
TXN_RZP_100543,ORD_INV_200543,UTR_HDFC_800543,Rhea Kapoor,UPI,6375.35,6224.89,6224.89,2026-03-18 08:15:00,2026-03-19 08:15:00,MATCHED
TXN_RZP_100544,ORD_INV_200544,UTR_HDFC_800544,Meera Nambiar,UPI,16523.55,16133.6,16133.6,2026-03-18 09:00:00,2026-03-19 09:00:00,MATCHED
TXN_RZP_100545,ORD_INV_200545,UTR_HDFC_800545,Rahul Dravid,Credit Card,38005.72,37108.79,37108.79,2026-03-18 09:45:00,2026-03-19 09:45:00,MATCHED
TXN_RZP_100546,ORD_INV_200546,UTR_HDFC_800546,Sneha Kulkarni,Wallet,4042.24,3946.85,3946.85,2026-03-18 10:30:00,2026-03-19 10:30:00,MATCHED
TXN_RZP_100547,ORD_INV_200547,UTR_HDFC_800547,Varun Dhawan,Debit Card,5000.0,4882.0,4882.0,2026-03-18 11:15:00,2026-03-19 11:15:00,MATCHED
TXN_RZP_100548,ORD_INV_200548,UTR_HDFC_800548,Siddharth Nair,Debit Card,36406.6,35547.41,35547.41,2026-03-18 12:00:00,2026-03-19 12:00:00,MATCHED
TXN_RZP_100549,ORD_INV_200549,UTR_HDFC_800549,Aarav Sharma,Debit Card,13342.32,13027.44,13027.44,2026-03-18 12:45:00,2026-03-19 12:45:00,MATCHED
TXN_RZP_100550,ORD_INV_200550,UNKNOWN,Rhea Kapoor,Wallet,43101.01,42083.83,41963.83,2026-03-18 13:30:00,2026-03-19 13:30:00,EXCEPTION
TXN_RZP_100551,ORD_INV_200551,UTR_HDFC_800551,Tanvi Deshmukh,Debit Card,11142.93,10879.96,10879.96,2026-03-18 14:15:00,2026-03-19 14:15:00,MATCHED
TXN_RZP_100552,ORD_INV_200552,UTR_HDFC_800552,Aditya Joshi,Debit Card,4740.85,4628.96,4628.96,2026-03-18 15:00:00,2026-03-19 15:00:00,MATCHED
TXN_RZP_100553,ORD_INV_200553,UTR_HDFC_800553,Aarav Sharma,Wallet,6878.03,6715.71,6715.71,2026-03-18 15:45:00,2026-03-19 15:45:00,MATCHED
TXN_RZP_100554,ORD_INV_200554,UTR_HDFC_800554,Aditya Joshi,Debit Card,30730.7,30005.46,30005.46,2026-03-18 16:30:00,2026-03-19 16:30:00,MATCHED
TXN_RZP_100555,ORD_INV_200555,UTR_HDFC_800555,Manish Tiwari,Debit Card,27445.89,26798.16,26798.16,2026-03-18 17:15:00,2026-03-19 17:15:00,MATCHED
TXN_RZP_100556,ORD_INV_200556,UTR_HDFC_800556,Priya Patel,Debit Card,42050.81,41058.41,41058.41,2026-03-18 18:00:00,2026-03-19 18:00:00,MATCHED
TXN_RZP_100557,ORD_INV_200557,UTR_HDFC_800557,Aditya Joshi,UPI,24265.41,23692.74,23692.74,2026-03-18 18:45:00,2026-03-19 18:45:00,MATCHED
TXN_RZP_100558,ORD_INV_200558,UTR_HDFC_800558,Pooja Mehta,NetBanking,20428.18,19946.08,19946.08,2026-03-18 19:30:00,2026-03-19 19:30:00,MATCHED
TXN_RZP_100559,ORD_INV_200559,UTR_HDFC_800559,Rohit Verma,Wallet,28445.03,27773.73,27773.73,2026-03-18 20:15:00,2026-03-19 20:15:00,MATCHED
TXN_RZP_100560,ORD_INV_200560,UTR_HDFC_800560,Ananya Rao,Wallet,39675.24,38738.91,38738.91,2026-03-18 21:00:00,2026-03-20 21:00:00,MATCHED
TXN_RZP_100561,ORD_INV_200561,UTR_HDFC_800561,Aditya Joshi,Wallet,22378.03,21849.91,21849.91,2026-03-18 21:45:00,2026-03-19 21:45:00,MATCHED
TXN_RZP_100562,ORD_INV_200562,UTR_HDFC_800562,Siddharth Nair,UPI,41169.52,40197.92,40197.92,2026-03-18 22:30:00,2026-03-19 22:30:00,MATCHED
TXN_RZP_100563,ORD_INV_200563,UTR_HDFC_800563,Tanvi Deshmukh,Debit Card,40965.31,39998.52,39998.52,2026-03-18 23:15:00,2026-03-19 23:15:00,MATCHED
TXN_RZP_100564,ORD_INV_200564,UTR_HDFC_800564,Aditya Joshi,NetBanking,30989.05,30257.71,30257.71,2026-03-19 00:00:00,2026-03-20 00:00:00,MATCHED
TXN_RZP_100565,ORD_INV_200565,UTR_HDFC_800565,Ananya Rao,Wallet,38836.61,37920.07,37920.07,2026-03-19 00:45:00,2026-03-20 00:45:00,MATCHED
TXN_RZP_100566,ORD_INV_200566,UTR_HDFC_800566,Pooja Mehta,Debit Card,32890.6,32114.38,32114.38,2026-03-19 01:30:00,2026-03-20 01:30:00,MATCHED
TXN_RZP_100567,ORD_INV_200567,UTR_HDFC_800567,Rhea Kapoor,Credit Card,29931.02,29224.65,29224.65,2026-03-19 02:15:00,2026-03-20 02:15:00,MATCHED
TXN_RZP_100568,ORD_INV_200568,UTR_HDFC_800568,Aarav Sharma,Debit Card,33276.64,32491.31,32491.31,2026-03-19 03:00:00,2026-03-20 03:00:00,MATCHED
TXN_RZP_100569,ORD_INV_200569,UTR_HDFC_800569,Meera Nambiar,Wallet,11593.46,11319.85,11319.85,2026-03-19 03:45:00,2026-03-20 03:45:00,MATCHED
TXN_RZP_100570,ORD_INV_200570,UTR_HDFC_800570,Deepika Sen,UPI,41052.07,40083.24,40083.24,2026-03-19 04:30:00,2026-03-20 04:30:00,MATCHED
TXN_RZP_100571,ORD_INV_200571,UTR_HDFC_800571,Varun Dhawan,Debit Card,15798.62,15425.78,15425.78,2026-03-19 05:15:00,2026-03-20 05:15:00,MATCHED
TXN_RZP_100572,ORD_INV_200572,UTR_HDFC_800572,Deepika Sen,NetBanking,23740.15,23179.89,23179.89,2026-03-19 06:00:00,2026-03-20 06:00:00,MATCHED
TXN_RZP_100573,ORD_INV_200573,UTR_HDFC_800573,Siddharth Nair,Debit Card,30480.59,29761.25,29761.25,2026-03-19 06:45:00,2026-03-20 06:45:00,MATCHED
TXN_RZP_100574,ORD_INV_200574,UTR_HDFC_800574,Rohit Verma,Wallet,7004.47,6839.16,6839.16,2026-03-19 07:30:00,2026-03-20 07:30:00,MATCHED
TXN_RZP_100575,ORD_INV_200575,UTR_HDFC_800575,Sneha Kulkarni,UPI,6171.87,6026.21,6026.21,2026-03-19 08:15:00,2026-03-20 08:15:00,MATCHED
TXN_RZP_100576,ORD_INV_200576,UTR_HDFC_800576,Karan Singhania,UPI,6526.88,6372.84,6372.84,2026-03-19 09:00:00,2026-03-20 09:00:00,MATCHED
TXN_RZP_100577,ORD_INV_200577,UTR_HDFC_800577,Aarav Sharma,NetBanking,42150.88,41156.12,41156.12,2026-03-19 09:45:00,2026-03-22 09:45:00,MATCHED
TXN_RZP_100578,ORD_INV_200578,UTR_HDFC_800578,Pooja Mehta,UPI,23746.73,23186.31,23186.31,2026-03-19 10:30:00,2026-03-20 10:30:00,MATCHED
TXN_RZP_100579,ORD_INV_200579,UTR_HDFC_800579,Varun Dhawan,UPI,5271.32,5146.91,5146.91,2026-03-19 11:15:00,2026-03-20 11:15:00,MATCHED
TXN_RZP_100580,ORD_INV_200580,UTR_HDFC_800580,Pooja Mehta,NetBanking,5565.2,5433.87,5433.87,2026-03-19 12:00:00,2026-03-20 12:00:00,MATCHED
TXN_RZP_100581,ORD_INV_200581,UTR_HDFC_800581,Varun Dhawan,Credit Card,8656.9,8452.59,8452.59,2026-03-19 12:45:00,2026-03-20 12:45:00,MATCHED
TXN_RZP_100582,ORD_INV_200582,UTR_HDFC_800580,Meera Nambiar,UPI,44126.92,43085.52,43085.52,2026-03-19 13:30:00,2026-03-20 13:30:00,EXCEPTION
TXN_RZP_100583,ORD_INV_200583,UTR_HDFC_800583,Priya Patel,Credit Card,12988.33,12681.8,12681.8,2026-03-19 14:15:00,2026-03-20 14:15:00,MATCHED
TXN_RZP_100584,ORD_INV_200584,UTR_HDFC_800584,Siddharth Nair,Debit Card,5748.32,5612.66,5612.66,2026-03-19 15:00:00,2026-03-20 15:00:00,MATCHED
TXN_RZP_100585,ORD_INV_200585,UTR_HDFC_800585,Manish Tiwari,NetBanking,44478.24,43428.56,43428.56,2026-03-19 15:45:00,2026-03-20 15:45:00,MATCHED
TXN_RZP_100586,ORD_INV_200586,UTR_HDFC_800586,Manish Tiwari,Wallet,23682.76,23123.84,23123.84,2026-03-19 16:30:00,2026-03-20 16:30:00,MATCHED
TXN_RZP_100587,ORD_INV_200587,UTR_HDFC_800587,Rohit Verma,Credit Card,28907.55,28225.33,28225.33,2026-03-19 17:15:00,2026-03-20 17:15:00,MATCHED
